date,institution_id,institution_type,meal,day_of_week,is_weekend,event_type,kai_value,actual_count,capacity,occupancy_pct
10-08-2024,CORP_001,corporate,breakfast,Saturday,1,normal,0.85,25,450,5.6
10-08-2024,CORP_001,corporate,lunch,Saturday,1,normal,0.85,49,450,10.9
10-08-2024,CORP_001,corporate,dinner,Saturday,1,normal,0.85,36,450,8
11-08-2024,UNIV_001,university,breakfast,Sunday,1,normal,1,206,600,34.3
11-08-2024,UNIV_001,university,lunch,Sunday,1,normal,1,302,600,50.3
11-08-2024,UNIV_001,university,dinner,Sunday,1,normal,1,263,600,43.8
11-08-2024,CORP_001,corporate,breakfast,Sunday,1,normal,1,36,450,8
11-08-2024,CORP_001,corporate,lunch,Sunday,1,normal,1,61,450,13.6
11-08-2024,CORP_001,corporate,dinner,Sunday,1,normal,1,45,450,10
12-08-2024,UNIV_001,university,breakfast,Monday,0,normal,1,257,600,42.8
12-08-2024,UNIV_001,university,lunch,Monday,0,normal,1,475,600,79.2
12-08-2024,UNIV_001,university,dinner,Monday,0,normal,1,316,600,52.7
12-08-2024,CORP_001,corporate,breakfast,Monday,0,normal,1,235,450,52.2
12-08-2024,CORP_001,corporate,lunch,Monday,0,normal,1,341,450,75.8
12-08-2024,CORP_001,corporate,dinner,Monday,0,normal,1,267,450,59.3
13-08-2024,UNIV_001,university,breakfast,Tuesday,0,normal,0.85,233,600,38.8
13-08-2024,UNIV_001,university,lunch,Tuesday,0,normal,0.85,460,600,76.7
13-08-2024,UNIV_001,university,dinner,Tuesday,0,normal,0.85,317,600,52.8
13-08-2024,CORP_001,corporate,breakfast,Tuesday,0,normal,0.85,145,450,32.2
13-08-2024,CORP_001,corporate,lunch,Tuesday,0,normal,0.85,304,450,67.6
13-08-2024,CORP_001,corporate,dinner,Tuesday,0,normal,0.85,256,450,56.9
14-08-2024,UNIV_001,university,breakfast,Wednesday,0,normal,0.85,268,600,44.7
14-08-2024,UNIV_001,university,lunch,Wednesday,0,normal,0.85,375,600,62.5
14-08-2024,UNIV_001,university,dinner,Wednesday,0,normal,0.85,303,600,50.5
14-08-2024,CORP_001,corporate,breakfast,Wednesday,0,normal,0.85,158,450,35.1
14-08-2024,CORP_001,corporate,lunch,Wednesday,0,normal,0.85,258,450,57.3
14-08-2024,CORP_001,corporate,dinner,Wednesday,0,normal,0.85,271,450,60.2
15-08-2024,UNIV_001,university,breakfast,Thursday,0,holiday,0.34,90,600,15
15-08-2024,UNIV_001,university,lunch,Thursday,0,holiday,0.34,152,600,25.3
15-08-2024,UNIV_001,university,dinner,Thursday,0,holiday,0.34,111,600,18.5
15-08-2024,CORP_001,corporate,breakfast,Thursday,0,holiday,0.17,34,450,7.6
15-08-2024,CORP_001,corporate,lunch,Thursday,0,holiday,0.17,57,450,12.7
15-08-2024,CORP_001,corporate,dinner,Thursday,0,holiday,0.17,41,450,9.1
16-08-2024,UNIV_001,university,breakfast,Friday,0,normal,0.85,224,600,37.3
16-08-2024,UNIV_001,university,lunch,Friday,0,normal,0.85,440,600,73.3
16-08-2024,UNIV_001,university,dinner,Friday,0,normal,0.85,269,600,44.8
16-08-2024,CORP_001,corporate,breakfast,Friday,0,normal,0.85,182,450,40.4
16-08-2024,CORP_001,corporate,lunch,Friday,0,normal,0.85,264,450,58.7
16-08-2024,CORP_001,corporate,dinner,Friday,0,normal,0.85,247,450,54.9
17-08-2024,UNIV_001,university,breakfast,Saturday,1,normal,0.85,166,600,27.7
17-08-2024,UNIV_001,university,lunch,Saturday,1,normal,0.85,258,600,43
17-08-2024,UNIV_001,university,dinner,Saturday,1,normal,0.85,189,600,31.5
17-08-2024,CORP_001,corporate,breakfast,Saturday,1,normal,0.85,23,450,5.1
17-08-2024,CORP_001,corporate,lunch,Saturday,1,normal,0.85,49,450,10.9
17-08-2024,CORP_001,corporate,dinner,Saturday,1,normal,0.85,32,450,7.1
18-08-2024,UNIV_001,university,breakfast,Sunday,1,normal,1,184,600,30.7
18-08-2024,UNIV_001,university,lunch,Sunday,1,normal,1,354,600,59
18-08-2024,UNIV_001,university,dinner,Sunday,1,normal,1,238,600,39.7
18-08-2024,CORP_001,corporate,breakfast,Sunday,1,normal,1,30,450,6.7
18-08-2024,CORP_001,corporate,lunch,Sunday,1,normal,1,52,450,11.6
18-08-2024,CORP_001,corporate,dinner,Sunday,1,normal,1,37,450,8.2
19-08-2024,UNIV_001,university,breakfast,Monday,0,waterlogging,0.6375,172,600,28.7
19-08-2024,UNIV_001,university,lunch,Monday,0,waterlogging,0.6375,299,600,49.8
19-08-2024,UNIV_001,university,dinner,Monday,0,waterlogging,0.6375,231,600,38.5
19-08-2024,CORP_001,corporate,breakfast,Monday,0,waterlogging,0.6375,118,450,26.2
19-08-2024,CORP_001,corporate,lunch,Monday,0,waterlogging,0.6375,186,450,41.3
19-08-2024,CORP_001,corporate,dinner,Monday,0,waterlogging,0.6375,193,450,42.9
20-08-2024,UNIV_001,university,breakfast,Tuesday,0,normal,0.85,242,600,40.3
20-08-2024,UNIV_001,university,lunch,Tuesday,0,normal,0.85,487,600,81.2
20-08-2024,UNIV_001,university,dinner,Tuesday,0,normal,0.85,238,600,39.7
20-08-2024,CORP_001,corporate,breakfast,Tuesday,0,normal,0.85,167,450,37.1
20-08-2024,CORP_001,corporate,lunch,Tuesday,0,normal,0.85,322,450,71.6
20-08-2024,CORP_001,corporate,dinner,Tuesday,0,normal,0.85,202,450,44.9
21-08-2024,UNIV_001,university,breakfast,Wednesday,0,normal,0.85,226,600,37.7
21-08-2024,UNIV_001,university,lunch,Wednesday,0,normal,0.85,350,600,58.3
21-08-2024,UNIV_001,university,dinner,Wednesday,0,normal,0.85,305,600,50.8
21-08-2024,CORP_001,corporate,breakfast,Wednesday,0,normal,0.85,182,450,40.4
21-08-2024,CORP_001,corporate,lunch,Wednesday,0,normal,0.85,261,450,58
21-08-2024,CORP_001,corporate,dinner,Wednesday,0,normal,0.85,237,450,52.7
22-08-2024,UNIV_001,university,breakfast,Thursday,0,normal,1,306,600,51
22-08-2024,UNIV_001,university,lunch,Thursday,0,normal,1,518,600,86.3
22-08-2024,UNIV_001,university,dinner,Thursday,0,normal,1,371,600,61.8
22-08-2024,CORP_001,corporate,breakfast,Thursday,0,normal,1,219,450,48.7
22-08-2024,CORP_001,corporate,lunch,Thursday,0,normal,1,358,450,79.6
22-08-2024,CORP_001,corporate,dinner,Thursday,0,normal,1,277,450,61.6
23-08-2024,UNIV_001,university,breakfast,Friday,0,normal,1,218,600,36.3
23-08-2024,UNIV_001,university,lunch,Friday,0,normal,1,473,600,78.8
23-08-2024,UNIV_001,university,dinner,Friday,0,normal,1,323,600,53.8
23-08-2024,CORP_001,corporate,breakfast,Friday,0,normal,1,221,450,49.1
23-08-2024,CORP_001,corporate,lunch,Friday,0,normal,1,323,450,71.8
23-08-2024,CORP_001,corporate,dinner,Friday,0,normal,1,272,450,60.4
24-08-2024,UNIV_001,university,breakfast,Saturday,1,normal,0.85,138,600,23
24-08-2024,UNIV_001,university,lunch,Saturday,1,normal,0.85,227,600,37.8
24-08-2024,UNIV_001,university,dinner,Saturday,1,normal,0.85,224,600,37.3
24-08-2024,CORP_001,corporate,breakfast,Saturday,1,normal,0.85,20,450,4.4
24-08-2024,CORP_001,corporate,lunch,Saturday,1,normal,0.85,44,450,9.8
24-08-2024,CORP_001,corporate,dinner,Saturday,1,normal,0.85,35,450,7.8
25-08-2024,UNIV_001,university,breakfast,Sunday,1,normal,0.85,123,600,20.5
25-08-2024,UNIV_001,university,lunch,Sunday,1,normal,0.85,250,600,41.7
25-08-2024,UNIV_001,university,dinner,Sunday,1,normal,0.85,228,600,38
25-08-2024,CORP_001,corporate,breakfast,Sunday,1,normal,0.85,21,450,4.7
25-08-2024,CORP_001,corporate,lunch,Sunday,1,normal,0.85,43,450,9.6
25-08-2024,CORP_001,corporate,dinner,Sunday,1,normal,0.85,38,450,8.4
26-08-2024,UNIV_001,university,breakfast,Monday,0,normal,0.85,244,600,40.7
26-08-2024,UNIV_001,university,lunch,Monday,0,normal,0.85,390,600,65
26-08-2024,UNIV_001,university,dinner,Monday,0,normal,0.85,286,600,47.7
26-08-2024,CORP_001,corporate,breakfast,Monday,0,normal,0.85,164,450,36.4
26-08-2024,CORP_001,corporate,lunch,Monday,0,normal,0.85,344,450,76.4
26-08-2024,CORP_001,corporate,dinner,Monday,0,normal,0.85,229,450,50.9
27-08-2024,UNIV_001,university,breakfast,Tuesday,0,normal,1,292,600,48.7
27-08-2024,UNIV_001,university,lunch,Tuesday,0,normal,1,516,600,86
27-08-2024,UNIV_001,university,dinner,Tuesday,0,normal,1,407,600,67.8
27-08-2024,CORP_001,corporate,breakfast,Tuesday,0,normal,1,210,450,46.7
27-08-2024,CORP_001,corporate,lunch,Tuesday,0,normal,1,341,450,75.8
27-08-2024,CORP_001,corporate,dinner,Tuesday,0,normal,1,277,450,61.6
28-08-2024,UNIV_001,university,breakfast,Wednesday,0,normal,0.85,294,600,49
28-08-2024,UNIV_001,university,lunch,Wednesday,0,normal,0.85,345,600,57.5
28-08-2024,UNIV_001,university,dinner,Wednesday,0,normal,0.85,277,600,46.2
28-08-2024,CORP_001,corporate,breakfast,Wednesday,0,normal,0.85,195,450,43.3
28-08-2024,CORP_001,corporate,lunch,Wednesday,0,normal,0.85,281,450,62.4
28-08-2024,CORP_001,corporate,dinner,Wednesday,0,normal,0.85,197,450,43.8
29-08-2024,UNIV_001,university,breakfast,Thursday,0,normal,0.85,250,600,41.7
29-08-2024,UNIV_001,university,lunch,Thursday,0,normal,0.85,446,600,74.3
29-08-2024,UNIV_001,university,dinner,Thursday,0,normal,0.85,315,600,52.5
29-08-2024,CORP_001,corporate,breakfast,Thursday,0,normal,0.85,160,450,35.6
29-08-2024,CORP_001,corporate,lunch,Thursday,0,normal,0.85,247,450,54.9
29-08-2024,CORP_001,corporate,dinner,Thursday,0,normal,0.85,237,450,52.7
30-08-2024,UNIV_001,university,breakfast,Friday,0,normal,0.85,253,600,42.2
30-08-2024,UNIV_001,university,lunch,Friday,0,normal,0.85,438,600,73
30-08-2024,UNIV_001,university,dinner,Friday,0,normal,0.85,303,600,50.5
30-08-2024,CORP_001,corporate,breakfast,Friday,0,normal,0.85,166,450,36.9
30-08-2024,CORP_001,corporate,lunch,Friday,0,normal,0.85,289,450,64.2
30-08-2024,CORP_001,corporate,dinner,Friday,0,normal,0.85,242,450,53.8
31-08-2024,UNIV_001,university,breakfast,Saturday,1,normal,0.85,156,600,26
31-08-2024,UNIV_001,university,lunch,Saturday,1,normal,0.85,230,600,38.3
31-08-2024,UNIV_001,university,dinner,Saturday,1,normal,0.85,206,600,34.3
31-08-2024,CORP_001,corporate,breakfast,Saturday,1,normal,0.85,26,450,5.8
31-08-2024,CORP_001,corporate,lunch,Saturday,1,normal,0.85,50,450,11.1
31-08-2024,CORP_001,corporate,dinner,Saturday,1,normal,0.85,28,450,6.2
01-09-2024,UNIV_001,university,breakfast,Sunday,1,normal,0.85,129,600,21.5
01-09-2024,UNIV_001,university,lunch,Sunday,1,normal,0.85,259,600,43.2
01-09-2024,UNIV_001,university,dinner,Sunday,1,normal,0.85,212,600,35.3
01-09-2024,CORP_001,corporate,breakfast,Sunday,1,normal,0.85,28,450,6.2
01-09-2024,CORP_001,corporate,lunch,Sunday,1,normal,0.85,48,450,10.7
01-09-2024,CORP_001,corporate,dinner,Sunday,1,normal,0.85,34,450,7.6
02-09-2024,UNIV_001,university,breakfast,Monday,0,normal,0.85,226,600,37.7
02-09-2024,UNIV_001,university,lunch,Monday,0,normal,0.85,468,600,78
02-09-2024,UNIV_001,university,dinner,Monday,0,normal,0.85,260,600,43.3
02-09-2024,CORP_001,corporate,breakfast,Monday,0,normal,0.85,209,450,46.4
02-09-2024,CORP_001,corporate,lunch,Monday,0,normal,0.85,312,450,69.3
02-09-2024,CORP_001,corporate,dinner,Monday,0,normal,0.85,238,450,52.9
03-09-2024,UNIV_001,university,breakfast,Tuesday,0,waterlogging,0.6375,181,600,30.2
03-09-2024,UNIV_001,university,lunch,Tuesday,0,waterlogging,0.6375,306,600,51
03-09-2024,UNIV_001,university,dinner,Tuesday,0,waterlogging,0.6375,205,600,34.2
03-09-2024,CORP_001,corporate,breakfast,Tuesday,0,waterlogging,0.6375,125,450,27.8
03-09-2024,CORP_001,corporate,lunch,Tuesday,0,waterlogging,0.6375,240,450,53.3
03-09-2024,CORP_001,corporate,dinner,Tuesday,0,waterlogging,0.6375,161,450,35.8
04-09-2024,UNIV_001,university,breakfast,Wednesday,0,normal,0.85,213,600,35.5
04-09-2024,UNIV_001,university,lunch,Wednesday,0,normal,0.85,430,600,71.7
04-09-2024,UNIV_001,university,dinner,Wednesday,0,normal,0.85,316,600,52.7
04-09-2024,CORP_001,corporate,breakfast,Wednesday,0,normal,0.85,139,450,30.9
04-09-2024,CORP_001,corporate,lunch,Wednesday,0,normal,0.85,339,450,75.3
04-09-2024,CORP_001,corporate,dinner,Wednesday,0,normal,0.85,217,450,48.2
05-09-2024,UNIV_001,university,breakfast,Thursday,0,normal,1,224,600,37.3
05-09-2024,UNIV_001,university,lunch,Thursday,0,normal,1,434,600,72.3
05-09-2024,UNIV_001,university,dinner,Thursday,0,normal,1,312,600,52
05-09-2024,CORP_001,corporate,breakfast,Thursday,0,normal,1,165,450,36.7
05-09-2024,CORP_001,corporate,lunch,Thursday,0,normal,1,355,450,78.9
05-09-2024,CORP_001,corporate,dinner,Thursday,0,normal,1,316,450,70.2
06-09-2024,UNIV_001,university,breakfast,Friday,0,normal,0.85,228,600,38
06-09-2024,UNIV_001,university,lunch,Friday,0,normal,0.85,363,600,60.5
06-09-2024,UNIV_001,university,dinner,Friday,0,normal,0.85,302,600,50.3
06-09-2024,CORP_001,corporate,breakfast,Friday,0,normal,0.85,180,450,40
06-09-2024,CORP_001,corporate,lunch,Friday,0,normal,0.85,266,450,59.1
06-09-2024,CORP_001,corporate,dinner,Friday,0,normal,0.85,198,450,44
07-09-2024,UNIV_001,university,breakfast,Saturday,1,normal,0.85,172,600,28.7
07-09-2024,UNIV_001,university,lunch,Saturday,1,normal,0.85,300,600,50
07-09-2024,UNIV_001,university,dinner,Saturday,1,normal,0.85,174,600,29
07-09-2024,CORP_001,corporate,breakfast,Saturday,1,normal,0.85,24,450,5.3
07-09-2024,CORP_001,corporate,lunch,Saturday,1,normal,0.85,44,450,9.8
07-09-2024,CORP_001,corporate,dinner,Saturday,1,normal,0.85,32,450,7.1
08-09-2024,UNIV_001,university,breakfast,Sunday,1,normal,0.9,170,600,28.3
08-09-2024,UNIV_001,university,lunch,Sunday,1,normal,1,307,600,51.2
08-09-2024,UNIV_001,university,dinner,Sunday,1,normal,1,278,600,46.3
08-09-2024,CORP_001,corporate,breakfast,Sunday,1,normal,0.9,31,450,6.9
08-09-2024,CORP_001,corporate,lunch,Sunday,1,normal,1,57,450,12.7
08-09-2024,CORP_001,corporate,dinner,Sunday,1,normal,1,44,450,9.8
09-09-2024,UNIV_001,university,breakfast,Monday,0,normal,0.85,244,600,40.7
09-09-2024,UNIV_001,university,lunch,Monday,0,normal,0.85,359,600,59.8
09-09-2024,UNIV_001,university,dinner,Monday,0,normal,0.85,240,600,40
09-09-2024,CORP_001,corporate,breakfast,Monday,0,normal,0.85,169,450,37.6
09-09-2024,CORP_001,corporate,lunch,Monday,0,normal,0.85,301,450,66.9
09-09-2024,CORP_001,corporate,dinner,Monday,0,normal,0.85,194,450,43.1
10-09-2024,UNIV_001,university,breakfast,Tuesday,0,normal,0.85,200,600,33.3
10-09-2024,UNIV_001,university,lunch,Tuesday,0,normal,0.85,399,600,66.5
10-09-2024,UNIV_001,university,dinner,Tuesday,0,normal,0.85,301,600,50.2
10-09-2024,CORP_001,corporate,breakfast,Tuesday,0,normal,0.85,171,450,38
10-09-2024,CORP_001,corporate,lunch,Tuesday,0,normal,0.85,370,450,82.2
10-09-2024,CORP_001,corporate,dinner,Tuesday,0,normal,0.85,202,450,44.9
11-09-2024,UNIV_001,university,breakfast,Wednesday,0,normal,0.85,239,600,39.8
11-09-2024,UNIV_001,university,lunch,Wednesday,0,normal,0.85,477,600,79.5
11-09-2024,UNIV_001,university,dinner,Wednesday,0,normal,0.85,337,600,56.2
11-09-2024,CORP_001,corporate,breakfast,Wednesday,0,normal,0.85,166,450,36.9
11-09-2024,CORP_001,corporate,lunch,Wednesday,0,normal,0.85,332,450,73.8
11-09-2024,CORP_001,corporate,dinner,Wednesday,0,normal,0.85,223,450,49.6
12-09-2024,UNIV_001,university,breakfast,Thursday,0,normal,0.85,250,600,41.7
12-09-2024,UNIV_001,university,lunch,Thursday,0,normal,0.85,355,600,59.2
12-09-2024,UNIV_001,university,dinner,Thursday,0,normal,0.85,321,600,53.5
12-09-2024,CORP_001,corporate,breakfast,Thursday,0,normal,0.85,147,450,32.7
12-09-2024,CORP_001,corporate,lunch,Thursday,0,normal,0.85,283,450,62.9
12-09-2024,CORP_001,corporate,dinner,Thursday,0,normal,0.85,235,450,52.2
13-09-2024,UNIV_001,university,breakfast,Friday,0,normal,0.85,234,600,39
13-09-2024,UNIV_001,university,lunch,Friday,0,normal,0.85,416,600,69.3
13-09-2024,UNIV_001,university,dinner,Friday,0,normal,0.85,297,600,49.5
13-09-2024,CORP_001,corporate,breakfast,Friday,0,normal,0.85,173,450,38.4
13-09-2024,CORP_001,corporate,lunch,Friday,0,normal,0.85,311,450,69.1
13-09-2024,CORP_001,corporate,dinner,Friday,0,normal,0.85,219,450,48.7
14-09-2024,UNIV_001,university,breakfast,Saturday,1,normal,1,164,600,27.3
14-09-2024,UNIV_001,university,lunch,Saturday,1,normal,1,329,600,54.8
14-09-2024,UNIV_001,university,dinner,Saturday,1,normal,1,247,600,41.2
14-09-2024,CORP_001,corporate,breakfast,Saturday,1,normal,1,30,450,6.7
14-09-2024,CORP_001,corporate,lunch,Saturday,1,normal,1,51,450,11.3
14-09-2024,CORP_001,corporate,dinner,Saturday,1,normal,1,38,450,8.4
15-09-2024,UNIV_001,university,breakfast,Sunday,1,normal,0.85,130,600,21.7
15-09-2024,UNIV_001,university,lunch,Sunday,1,normal,0.85,275,600,45.8
15-09-2024,UNIV_001,university,dinner,Sunday,1,normal,0.85,211,600,35.2
15-09-2024,CORP_001,corporate,breakfast,Sunday,1,normal,0.85,24,450,5.3
15-09-2024,CORP_001,corporate,lunch,Sunday,1,normal,0.85,41,450,9.1
15-09-2024,CORP_001,corporate,dinner,Sunday,1,normal,0.85,38,450,8.4
16-09-2024,UNIV_001,university,breakfast,Monday,0,normal,0.85,237,600,39.5
16-09-2024,UNIV_001,university,lunch,Monday,0,normal,0.85,418,600,69.7
16-09-2024,UNIV_001,university,dinner,Monday,0,normal,0.85,292,600,48.7
16-09-2024,CORP_001,corporate,breakfast,Monday,0,normal,0.85,189,450,42
16-09-2024,CORP_001,corporate,lunch,Monday,0,normal,0.85,292,450,64.9
16-09-2024,CORP_001,corporate,dinner,Monday,0,normal,0.85,234,450,52
17-09-2024,UNIV_001,university,breakfast,Tuesday,0,normal,1,275,600,45.8
17-09-2024,UNIV_001,university,lunch,Tuesday,0,normal,1,498,600,83
17-09-2024,UNIV_001,university,dinner,Tuesday,0,normal,1,392,600,65.3
17-09-2024,CORP_001,corporate,breakfast,Tuesday,0,normal,1,212,450,47.1
17-09-2024,CORP_001,corporate,lunch,Tuesday,0,normal,1,393,450,87.3
17-09-2024,CORP_001,corporate,dinner,Tuesday,0,normal,1,223,450,49.6
18-09-2024,UNIV_001,university,breakfast,Wednesday,0,normal,1,221,600,36.8
18-09-2024,UNIV_001,university,lunch,Wednesday,0,normal,1,508,600,84.7
18-09-2024,UNIV_001,university,dinner,Wednesday,0,normal,1,339,600,56.5
18-09-2024,CORP_001,corporate,breakfast,Wednesday,0,normal,1,176,450,39.1
18-09-2024,CORP_001,corporate,lunch,Wednesday,0,normal,1,376,450,83.6
18-09-2024,CORP_001,corporate,dinner,Wednesday,0,normal,1,284,450,63.1
19-09-2024,UNIV_001,university,breakfast,Thursday,0,normal,0.85,260,600,43.3
19-09-2024,UNIV_001,university,lunch,Thursday,0,normal,0.85,342,600,57
19-09-2024,UNIV_001,university,dinner,Thursday,0,normal,0.85,307,600,51.2
19-09-2024,CORP_001,corporate,breakfast,Thursday,0,normal,0.85,173,450,38.4
19-09-2024,CORP_001,corporate,lunch,Thursday,0,normal,0.85,273,450,60.7
19-09-2024,CORP_001,corporate,dinner,Thursday,0,normal,0.85,225,450,50
20-09-2024,UNIV_001,university,breakfast,Friday,0,normal,0.85,237,600,39.5
20-09-2024,UNIV_001,university,lunch,Friday,0,normal,0.85,379,600,63.2
20-09-2024,UNIV_001,university,dinner,Friday,0,normal,0.85,289,600,48.2
20-09-2024,CORP_001,corporate,breakfast,Friday,0,normal,0.85,176,450,39.1
20-09-2024,CORP_001,corporate,lunch,Friday,0,normal,0.85,242,450,53.8
20-09-2024,CORP_001,corporate,dinner,Friday,0,normal,0.85,255,450,56.7
21-09-2024,UNIV_001,university,breakfast,Saturday,1,normal,0.85,148,600,24.7
21-09-2024,UNIV_001,university,lunch,Saturday,1,normal,0.85,260,600,43.3
21-09-2024,UNIV_001,university,dinner,Saturday,1,normal,0.85,167,600,27.8
21-09-2024,CORP_001,corporate,breakfast,Saturday,1,normal,0.85,21,450,4.7
21-09-2024,CORP_001,corporate,lunch,Saturday,1,normal,0.85,52,450,11.6
21-09-2024,CORP_001,corporate,dinner,Saturday,1,normal,0.85,33,450,7.3
22-09-2024,UNIV_001,university,breakfast,Sunday,1,normal,0.85,153,600,25.5
22-09-2024,UNIV_001,university,lunch,Sunday,1,normal,0.85,306,600,51
22-09-2024,UNIV_001,university,dinner,Sunday,1,normal,0.85,204,600,34
22-09-2024,CORP_001,corporate,breakfast,Sunday,1,normal,0.85,23,450,5.1
22-09-2024,CORP_001,corporate,lunch,Sunday,1,normal,0.85,47,450,10.4
22-09-2024,CORP_001,corporate,dinner,Sunday,1,normal,0.85,35,450,7.8
23-09-2024,UNIV_001,university,breakfast,Monday,0,normal,0.85,243,600,40.5
23-09-2024,UNIV_001,university,lunch,Monday,0,normal,0.85,351,600,58.5
23-09-2024,UNIV_001,university,dinner,Monday,0,normal,0.85,308,600,51.3
23-09-2024,CORP_001,corporate,breakfast,Monday,0,normal,0.85,188,450,41.8
23-09-2024,CORP_001,corporate,lunch,Monday,0,normal,0.85,269,450,59.8
23-09-2024,CORP_001,corporate,dinner,Monday,0,normal,0.85,213,450,47.3
24-09-2024,UNIV_001,university,breakfast,Tuesday,0,normal,1,255,600,42.5
24-09-2024,UNIV_001,university,lunch,Tuesday,0,normal,1,377,600,62.8
24-09-2024,UNIV_001,university,dinner,Tuesday,0,normal,1,384,600,64
24-09-2024,CORP_001,corporate,breakfast,Tuesday,0,normal,1,168,450,37.3
24-09-2024,CORP_001,corporate,lunch,Tuesday,0,normal,1,345,450,76.7
24-09-2024,CORP_001,corporate,dinner,Tuesday,0,normal,1,297,450,66
25-09-2024,UNIV_001,university,breakfast,Wednesday,0,normal,0.85,227,600,37.8
25-09-2024,UNIV_001,university,lunch,Wednesday,0,normal,0.85,337,600,56.2
25-09-2024,UNIV_001,university,dinner,Wednesday,0,normal,0.85,305,600,50.8
25-09-2024,CORP_001,corporate,breakfast,Wednesday,0,normal,0.85,173,450,38.4
25-09-2024,CORP_001,corporate,lunch,Wednesday,0,normal,0.85,294,450,65.3
25-09-2024,CORP_001,corporate,dinner,Wednesday,0,normal,0.85,225,450,50
26-09-2024,UNIV_001,university,breakfast,Thursday,0,normal,0.85,258,600,43
26-09-2024,UNIV_001,university,lunch,Thursday,0,normal,0.85,377,600,62.8
26-09-2024,UNIV_001,university,dinner,Thursday,0,normal,0.85,281,600,46.8
26-09-2024,CORP_001,corporate,breakfast,Thursday,0,normal,0.85,150,450,33.3
26-09-2024,CORP_001,corporate,lunch,Thursday,0,normal,0.85,261,450,58
26-09-2024,CORP_001,corporate,dinner,Thursday,0,normal,0.85,223,450,49.6
27-09-2024,UNIV_001,university,breakfast,Friday,0,normal,0.85,218,600,36.3
27-09-2024,UNIV_001,university,lunch,Friday,0,normal,0.85,360,600,60
27-09-2024,UNIV_001,university,dinner,Friday,0,normal,0.85,327,600,54.5
27-09-2024,CORP_001,corporate,breakfast,Friday,0,normal,0.85,182,450,40.4
27-09-2024,CORP_001,corporate,lunch,Friday,0,normal,0.85,300,450,66.7
27-09-2024,CORP_001,corporate,dinner,Friday,0,normal,0.85,234,450,52
28-09-2024,UNIV_001,university,breakfast,Saturday,1,normal,1,175,600,29.2
28-09-2024,UNIV_001,university,lunch,Saturday,1,normal,1,313,600,52.2
28-09-2024,UNIV_001,university,dinner,Saturday,1,normal,1,262,600,43.7
28-09-2024,CORP_001,corporate,breakfast,Saturday,1,normal,1,29,450,6.4
28-09-2024,CORP_001,corporate,lunch,Saturday,1,normal,1,56,450,12.4
28-09-2024,CORP_001,corporate,dinner,Saturday,1,normal,1,41,450,9.1
29-09-2024,UNIV_001,university,breakfast,Sunday,1,normal,1,164,600,27.3
29-09-2024,UNIV_001,university,lunch,Sunday,1,normal,1,256,600,42.7
29-09-2024,UNIV_001,university,dinner,Sunday,1,normal,1,229,600,38.2
29-09-2024,CORP_001,corporate,breakfast,Sunday,1,normal,1,29,450,6.4
29-09-2024,CORP_001,corporate,lunch,Sunday,1,normal,1,51,450,11.3
29-09-2024,CORP_001,corporate,dinner,Sunday,1,normal,1,37,450,8.2
30-09-2024,UNIV_001,university,breakfast,Monday,0,normal,0.85,246,600,41
30-09-2024,UNIV_001,university,lunch,Monday,0,normal,0.85,384,600,64
30-09-2024,UNIV_001,university,dinner,Monday,0,normal,0.85,332,600,55.3
30-09-2024,CORP_001,corporate,breakfast,Monday,0,normal,0.85,144,450,32
30-09-2024,CORP_001,corporate,lunch,Monday,0,normal,0.85,320,450,71.1
30-09-2024,CORP_001,corporate,dinner,Monday,0,normal,0.85,227,450,50.4
01-10-2024,UNIV_001,university,breakfast,Tuesday,0,normal,1,262,600,43.7
01-10-2024,UNIV_001,university,lunch,Tuesday,0,normal,1,457,600,76.2
01-10-2024,UNIV_001,university,dinner,Tuesday,0,normal,1,333,600,55.5
01-10-2024,CORP_001,corporate,breakfast,Tuesday,0,normal,1,173,450,38.4
01-10-2024,CORP_001,corporate,lunch,Tuesday,0,normal,1,345,450,76.7
01-10-2024,CORP_001,corporate,dinner,Tuesday,0,normal,1,181,450,40.2
02-10-2024,UNIV_001,university,breakfast,Wednesday,0,holiday,0.4,107,600,17.8
02-10-2024,UNIV_001,university,lunch,Wednesday,0,holiday,0.4,200,600,33.3
02-10-2024,UNIV_001,university,dinner,Wednesday,0,holiday,0.4,136,600,22.7
02-10-2024,CORP_001,corporate,breakfast,Wednesday,0,holiday,0.2,39,450,8.7
02-10-2024,CORP_001,corporate,lunch,Wednesday,0,holiday,0.2,65,450,14.4
02-10-2024,CORP_001,corporate,dinner,Wednesday,0,holiday,0.2,62,450,13.8
03-10-2024,UNIV_001,university,breakfast,Thursday,0,normal,1,233,600,38.8
03-10-2024,UNIV_001,university,lunch,Thursday,0,normal,1,435,600,72.5
03-10-2024,UNIV_001,university,dinner,Thursday,0,normal,1,385,600,64.2
03-10-2024,CORP_001,corporate,breakfast,Thursday,0,normal,1,235,450,52.2
03-10-2024,CORP_001,corporate,lunch,Thursday,0,normal,1,353,450,78.4
03-10-2024,CORP_001,corporate,dinner,Thursday,0,normal,1,232,450,51.6
04-10-2024,UNIV_001,university,breakfast,Friday,0,normal,1,308,600,51.3
04-10-2024,UNIV_001,university,lunch,Friday,0,normal,1,499,600,83.2
04-10-2024,UNIV_001,university,dinner,Friday,0,normal,1,376,600,62.7
