date,institution_id,material,qty_ordered_kg,qty_used_kg,qty_wasted_kg,waste_pct,cost_inr
17-01-2024,UNIV_001,Wheat Flour (kg),66.58,54.9,11.68,17.5,2530.04
17-01-2024,UNIV_001,Lentils (kg),56.97,43.53,13.44,23.6,5412.15
17-01-2024,UNIV_001,Chicken (kg),141.45,108.25,33.2,23.5,31119
17-01-2024,UNIV_001,Fish (kg),125.92,100.37,25.55,20.3,22665.6
17-01-2024,UNIV_001,Vegetables (kg),160.54,128.74,31.8,19.8,5618.9
17-01-2024,UNIV_001,Cooking Oil (L),41.73,31.19,10.54,25.3,5424.9
17-01-2024,UNIV_001,Milk (L),81.56,65.56,16,19.6,4730.48
17-01-2024,UNIV_001,Spices (kg),7.16,5.43,1.73,24.2,3222
17-01-2024,UNIV_001,Sugar (kg),14.11,10.81,3.3,23.4,634.95
18-01-2024,CORP_001,Rice (kg),79.68,62.18,17.5,22,3346.56
18-01-2024,CORP_001,Wheat Flour (kg),50.17,38.11,12.06,24,1906.46
18-01-2024,CORP_001,Lentils (kg),39.22,31.2,8.02,20.4,3725.9
18-01-2024,CORP_001,Chicken (kg),96.53,74.07,22.46,23.3,21236.6
18-01-2024,CORP_001,Fish (kg),84.52,65.73,18.79,22.2,15213.6
18-01-2024,CORP_001,Vegetables (kg),120.27,89.78,30.49,25.4,4209.45
18-01-2024,CORP_001,Cooking Oil (L),28.46,23.66,4.8,16.9,3699.8
18-01-2024,CORP_001,Milk (L),57.45,46.2,11.25,19.6,3332.1
18-01-2024,CORP_001,Spices (kg),4.72,4.03,0.69,14.6,2124
18-01-2024,CORP_001,Sugar (kg),10,7.99,2.01,20.1,450
18-01-2024,UNIV_001,Rice (kg),103.92,85.21,18.71,18,4364.64
18-01-2024,UNIV_001,Wheat Flour (kg),63.52,49.14,14.38,22.6,2413.76
18-01-2024,UNIV_001,Lentils (kg),50.27,41.84,8.43,16.8,4775.65
18-01-2024,UNIV_001,Chicken (kg),130.43,103.84,26.59,20.4,28694.6
18-01-2024,UNIV_001,Fish (kg),112.99,92.52,20.47,18.1,20338.2
18-01-2024,UNIV_001,Vegetables (kg),159.96,123.62,36.34,22.7,5598.6
18-01-2024,UNIV_001,Cooking Oil (L),40.04,30.22,9.82,24.5,5205.2
18-01-2024,UNIV_001,Milk (L),80.6,62.77,17.83,22.1,4674.8
18-01-2024,UNIV_001,Spices (kg),6.39,5.04,1.35,21.1,2875.5
18-01-2024,UNIV_001,Sugar (kg),13.23,10.72,2.51,19,595.35
19-01-2024,CORP_001,Rice (kg),85.98,66.81,19.17,22.3,3611.16
19-01-2024,CORP_001,Wheat Flour (kg),55.78,43.61,12.17,21.8,2119.64
19-01-2024,CORP_001,Lentils (kg),43.11,34.23,8.88,20.6,4095.45
19-01-2024,CORP_001,Chicken (kg),105.57,86.83,18.74,17.8,23225.4
19-01-2024,CORP_001,Fish (kg),96.27,81.14,15.13,15.7,17328.6
19-01-2024,CORP_001,Vegetables (kg),129.67,102.68,26.99,20.8,4538.45
19-01-2024,CORP_001,Cooking Oil (L),32.65,26.83,5.82,17.8,4244.5
19-01-2024,CORP_001,Milk (L),66.57,51.15,15.42,23.2,3861.06
19-01-2024,CORP_001,Spices (kg),5.51,4.32,1.19,21.6,2479.5
19-01-2024,CORP_001,Sugar (kg),10.82,8.29,2.53,23.4,486.9
19-01-2024,UNIV_001,Rice (kg),99.25,76.7,22.55,22.7,4168.5
19-01-2024,UNIV_001,Wheat Flour (kg),64.37,48.4,15.97,24.8,2446.06
19-01-2024,UNIV_001,Lentils (kg),51.65,39.54,12.11,23.4,4906.75
19-01-2024,UNIV_001,Chicken (kg),125.8,98.96,26.84,21.3,27676
19-01-2024,UNIV_001,Fish (kg),108.54,87.5,21.04,19.4,19537.2
19-01-2024,UNIV_001,Vegetables (kg),144.34,119.75,24.59,17,5051.9
19-01-2024,UNIV_001,Cooking Oil (L),37.17,30.42,6.75,18.2,4832.1
19-01-2024,UNIV_001,Milk (L),72.92,57.02,15.9,21.8,4229.36
19-01-2024,UNIV_001,Spices (kg),6.17,5.15,1.02,16.5,2776.5
19-01-2024,UNIV_001,Sugar (kg),12.66,9.77,2.89,22.8,569.7
20-01-2024,CORP_001,Rice (kg),12.5,9.45,3.05,24.4,525
20-01-2024,CORP_001,Wheat Flour (kg),8.11,6.28,1.83,22.6,308.18
20-01-2024,CORP_001,Lentils (kg),6.13,4.98,1.15,18.8,582.35
20-01-2024,CORP_001,Chicken (kg),15.09,12.96,2.13,14.1,3319.8
20-01-2024,CORP_001,Fish (kg),13.66,11.29,2.37,17.3,2458.8
20-01-2024,CORP_001,Vegetables (kg),18.32,15.16,3.16,17.2,641.2
20-01-2024,CORP_001,Cooking Oil (L),4.79,3.77,1.02,21.3,622.7
20-01-2024,CORP_001,Milk (L),9.45,7.72,1.73,18.3,548.1
20-01-2024,CORP_001,Spices (kg),0.75,0.61,0.14,18.7,337.5
20-01-2024,CORP_001,Sugar (kg),1.53,1.3,0.23,15,68.85
20-01-2024,UNIV_001,Rice (kg),69.34,56.76,12.58,18.1,2912.28
20-01-2024,UNIV_001,Wheat Flour (kg),44.41,33.58,10.83,24.4,1687.58
20-01-2024,UNIV_001,Lentils (kg),34.23,27.06,7.17,20.9,3251.85
20-01-2024,UNIV_001,Chicken (kg),86.83,67.32,19.51,22.5,19102.6
20-01-2024,UNIV_001,Fish (kg),75.58,64.82,10.76,14.2,13604.4
20-01-2024,UNIV_001,Vegetables (kg),109.05,81.72,27.33,25.1,3816.75
20-01-2024,UNIV_001,Cooking Oil (L),25.89,19.7,6.19,23.9,3365.7
20-01-2024,UNIV_001,Milk (L),53.28,42.98,10.3,19.3,3090.24
20-01-2024,UNIV_001,Spices (kg),4.25,3.34,0.91,21.4,1912.5
20-01-2024,UNIV_001,Sugar (kg),8.96,7.01,1.95,21.8,403.2
21-01-2024,CORP_001,Rice (kg),11.54,9.62,1.92,16.6,484.68
21-01-2024,CORP_001,Wheat Flour (kg),7.38,5.86,1.52,20.6,280.44
21-01-2024,CORP_001,Lentils (kg),6.13,4.91,1.22,19.9,582.35
21-01-2024,CORP_001,Chicken (kg),14.88,12.43,2.45,16.5,3273.6
21-01-2024,CORP_001,Fish (kg),13.39,10.99,2.4,17.9,2410.2
21-01-2024,CORP_001,Vegetables (kg),17.98,14.85,3.13,17.4,629.3
21-01-2024,CORP_001,Cooking Oil (L),4.65,3.41,1.24,26.7,604.5
21-01-2024,CORP_001,Milk (L),9.33,7.37,1.96,21,541.14
21-01-2024,CORP_001,Spices (kg),0.77,0.58,0.19,24.7,346.5
21-01-2024,CORP_001,Sugar (kg),1.54,1.23,0.31,20.1,69.3
21-01-2024,UNIV_001,Rice (kg),72.9,61.54,11.36,15.6,3061.8
21-01-2024,UNIV_001,Wheat Flour (kg),44.64,35.36,9.28,20.8,1696.32
21-01-2024,UNIV_001,Lentils (kg),37.22,29.61,7.61,20.4,3535.9
21-01-2024,UNIV_001,Chicken (kg),93.88,69.7,24.18,25.8,20653.6
21-01-2024,UNIV_001,Fish (kg),86.69,62.92,23.77,27.4,15604.2
21-01-2024,UNIV_001,Vegetables (kg),108,83.61,24.39,22.6,3780
21-01-2024,UNIV_001,Cooking Oil (L),27.98,23.03,4.95,17.7,3637.4
21-01-2024,UNIV_001,Milk (L),56.43,45.56,10.87,19.3,3272.94
21-01-2024,UNIV_001,Spices (kg),4.45,3.69,0.76,17.1,2002.5
21-01-2024,UNIV_001,Sugar (kg),9.24,7.34,1.9,20.6,415.8
22-01-2024,CORP_001,Rice (kg),72.3,60.51,11.79,16.3,3036.6
22-01-2024,CORP_001,Wheat Flour (kg),46.87,38.13,8.74,18.6,1781.06
22-01-2024,CORP_001,Lentils (kg),37.44,28.58,8.86,23.7,3556.8
22-01-2024,CORP_001,Chicken (kg),94.88,71.64,23.24,24.5,20873.6
22-01-2024,CORP_001,Fish (kg),86.97,67.57,19.4,22.3,15654.6
22-01-2024,CORP_001,Vegetables (kg),109.25,93.37,15.88,14.5,3823.75
22-01-2024,CORP_001,Cooking Oil (L),28.16,21.26,6.9,24.5,3660.8
22-01-2024,CORP_001,Milk (L),56.83,43.36,13.47,23.7,3296.14
22-01-2024,CORP_001,Spices (kg),4.8,3.83,0.97,20.2,2160
22-01-2024,CORP_001,Sugar (kg),9.75,7.42,2.33,23.9,438.75
22-01-2024,UNIV_001,Rice (kg),98.7,80.52,18.18,18.4,4145.4
22-01-2024,UNIV_001,Wheat Flour (kg),60.02,49.26,10.76,17.9,2280.76
22-01-2024,UNIV_001,Lentils (kg),49.73,37.52,12.21,24.6,4724.35
22-01-2024,UNIV_001,Chicken (kg),122.99,101.69,21.3,17.3,27057.8
22-01-2024,UNIV_001,Fish (kg),114.76,84.51,30.25,26.4,20656.8
22-01-2024,UNIV_001,Vegetables (kg),143.54,114.71,28.83,20.1,5023.9
22-01-2024,UNIV_001,Cooking Oil (L),38.31,28.26,10.05,26.2,4980.3
22-01-2024,UNIV_001,Milk (L),75.67,56.35,19.32,25.5,4388.86
22-01-2024,UNIV_001,Spices (kg),6.26,4.83,1.43,22.8,2817
22-01-2024,UNIV_001,Sugar (kg),12.68,9.53,3.15,24.8,570.6
23-01-2024,CORP_001,Rice (kg),81.67,62.14,19.53,23.9,3430.14
23-01-2024,CORP_001,Wheat Flour (kg),51.36,41.52,9.84,19.2,1951.68
23-01-2024,CORP_001,Lentils (kg),39.11,33.19,5.92,15.1,3715.45
23-01-2024,CORP_001,Chicken (kg),101.71,76.76,24.95,24.5,22376.2
23-01-2024,CORP_001,Fish (kg),90.28,69.34,20.94,23.2,16250.4
23-01-2024,CORP_001,Vegetables (kg),123.13,98.49,24.64,20,4309.55
23-01-2024,CORP_001,Cooking Oil (L),29.28,23.98,5.3,18.1,3806.4
23-01-2024,CORP_001,Milk (L),62.14,50.14,12,19.3,3604.12
23-01-2024,CORP_001,Spices (kg),5.05,4.18,0.87,17.2,2272.5
23-01-2024,CORP_001,Sugar (kg),10.12,7.9,2.22,21.9,455.4
23-01-2024,UNIV_001,Rice (kg),104.32,80.2,24.12,23.1,4381.44
23-01-2024,UNIV_001,Wheat Flour (kg),63.21,50.11,13.1,20.7,2401.98
23-01-2024,UNIV_001,Lentils (kg),52.15,41.53,10.62,20.4,4954.25
23-01-2024,UNIV_001,Chicken (kg),125.7,98.56,27.14,21.6,27654
23-01-2024,UNIV_001,Fish (kg),113.97,90.98,22.99,20.2,20514.6
23-01-2024,UNIV_001,Vegetables (kg),148.75,124.11,24.64,16.6,5206.25
23-01-2024,UNIV_001,Cooking Oil (L),37.97,29.57,8.4,22.1,4936.1
23-01-2024,UNIV_001,Milk (L),73.54,58.54,15,20.4,4265.32
23-01-2024,UNIV_001,Spices (kg),6.57,4.91,1.66,25.3,2956.5
23-01-2024,UNIV_001,Sugar (kg),12.32,9.99,2.33,18.9,554.4
24-01-2024,CORP_001,Rice (kg),77.27,59.13,18.14,23.5,3245.34
24-01-2024,CORP_001,Wheat Flour (kg),48.36,39.04,9.32,19.3,1837.68
24-01-2024,CORP_001,Lentils (kg),39.43,30.61,8.82,22.4,3745.85
24-01-2024,CORP_001,Chicken (kg),97.73,81.52,16.21,16.6,21500.6
24-01-2024,CORP_001,Fish (kg),87.44,68.16,19.28,22,15739.2
24-01-2024,CORP_001,Vegetables (kg),115.27,92.84,22.43,19.5,4034.45
24-01-2024,CORP_001,Cooking Oil (L),30.08,22.59,7.49,24.9,3910.4
24-01-2024,CORP_001,Milk (L),59.92,44.28,15.64,26.1,3475.36
24-01-2024,CORP_001,Spices (kg),4.87,4,0.87,17.9,2191.5
24-01-2024,CORP_001,Sugar (kg),9.68,7.82,1.86,19.2,435.6
24-01-2024,UNIV_001,Rice (kg),93.73,78.01,15.72,16.8,3936.66
24-01-2024,UNIV_001,Wheat Flour (kg),57.82,49.31,8.51,14.7,2197.16
24-01-2024,UNIV_001,Lentils (kg),46.84,39.54,7.3,15.6,4449.8
24-01-2024,UNIV_001,Chicken (kg),118.64,97.32,21.32,18,26100.8
24-01-2024,UNIV_001,Fish (kg),106.48,89.24,17.24,16.2,19166.4
24-01-2024,UNIV_001,Vegetables (kg),139.66,110.25,29.41,21.1,4888.1
24-01-2024,UNIV_001,Cooking Oil (L),36.02,27.27,8.75,24.3,4682.6
24-01-2024,UNIV_001,Milk (L),70.25,59.72,10.53,15,4074.5
24-01-2024,UNIV_001,Spices (kg),6.24,4.69,1.55,24.8,2808
24-01-2024,UNIV_001,Sugar (kg),12.44,9.55,2.89,23.2,559.8
25-01-2024,CORP_001,Rice (kg),77.02,63.49,13.53,17.6,3234.84
25-01-2024,CORP_001,Wheat Flour (kg),49.73,40.86,8.87,17.8,1889.74
25-01-2024,CORP_001,Lentils (kg),38.5,31.65,6.85,17.8,3657.5
25-01-2024,CORP_001,Chicken (kg),94.5,74.55,19.95,21.1,20790
25-01-2024,CORP_001,Fish (kg),84.69,73.62,11.07,13.1,15244.2
25-01-2024,CORP_001,Vegetables (kg),120.76,96.07,24.69,20.4,4226.6
25-01-2024,CORP_001,Cooking Oil (L),29.47,22.82,6.65,22.6,3831.1
25-01-2024,CORP_001,Milk (L),57.18,45.57,11.61,20.3,3316.44
25-01-2024,CORP_001,Spices (kg),4.86,3.99,0.87,17.9,2187
25-01-2024,CORP_001,Sugar (kg),9.85,7.43,2.42,24.6,443.25
25-01-2024,UNIV_001,Rice (kg),95.46,75.44,20.02,21,4009.32
25-01-2024,UNIV_001,Wheat Flour (kg),61.7,51.45,10.25,16.6,2344.6
25-01-2024,UNIV_001,Lentils (kg),50.3,40.62,9.68,19.2,4778.5
25-01-2024,UNIV_001,Chicken (kg),123.97,96.99,26.98,21.8,27273.4
25-01-2024,UNIV_001,Fish (kg),108.24,92.08,16.16,14.9,19483.2
25-01-2024,UNIV_001,Vegetables (kg),152.7,113.98,38.72,25.4,5344.5
25-01-2024,UNIV_001,Cooking Oil (L),37.33,29.49,7.84,21,4852.9
25-01-2024,UNIV_001,Milk (L),75.37,61.83,13.54,18,4371.46
25-01-2024,UNIV_001,Spices (kg),6.26,4.94,1.32,21.1,2817
25-01-2024,UNIV_001,Sugar (kg),11.97,9.39,2.58,21.6,538.65
26-01-2024,CORP_001,Rice (kg),16.08,12.43,3.65,22.7,675.36
26-01-2024,CORP_001,Wheat Flour (kg),10.53,8.36,2.17,20.6,400.14
26-01-2024,CORP_001,Lentils (kg),8.01,6.77,1.24,15.5,760.95
26-01-2024,CORP_001,Chicken (kg),20.05,16,4.05,20.2,4411
26-01-2024,CORP_001,Fish (kg),18.19,14.51,3.68,20.2,3274.2
26-01-2024,CORP_001,Vegetables (kg),24.26,19.59,4.67,19.2,849.1
26-01-2024,CORP_001,Cooking Oil (L),6.14,5.15,0.99,16.1,798.2
26-01-2024,CORP_001,Milk (L),11.93,9.43,2.5,21,691.94
26-01-2024,CORP_001,Spices (kg),0.99,0.83,0.16,16.2,445.5
26-01-2024,CORP_001,Sugar (kg),1.99,1.69,0.3,15.1,89.55
26-01-2024,UNIV_001,Rice (kg),36.23,28.73,7.5,20.7,1521.66
26-01-2024,UNIV_001,Wheat Flour (kg),22.74,17.29,5.45,24,864.12
26-01-2024,UNIV_001,Lentils (kg),17.64,14.05,3.59,20.4,1675.8
26-01-2024,UNIV_001,Chicken (kg),45.59,34.72,10.87,23.8,10029.8
26-01-2024,UNIV_001,Fish (kg),39.41,33.83,5.58,14.2,7093.8
26-01-2024,UNIV_001,Vegetables (kg),52.13,44.35,7.78,14.9,1824.55
26-01-2024,UNIV_001,Cooking Oil (L),13.9,10.52,3.38,24.3,1807
26-01-2024,UNIV_001,Milk (L),26.32,20.69,5.63,21.4,1526.56
26-01-2024,UNIV_001,Spices (kg),2.3,1.82,0.48,20.9,1035
26-01-2024,UNIV_001,Sugar (kg),4.63,3.75,0.88,19,208.35
27-01-2024,CORP_001,Rice (kg),11.41,8.57,2.84,24.9,479.22
27-01-2024,CORP_001,Wheat Flour (kg),6.87,5.76,1.11,16.2,261.06
27-01-2024,CORP_001,Lentils (kg),5.48,4.25,1.23,22.4,520.6
27-01-2024,CORP_001,Chicken (kg),14.28,11,3.28,23,3141.6
27-01-2024,CORP_001,Fish (kg),13.08,10.16,2.92,22.3,2354.4
27-01-2024,CORP_001,Vegetables (kg),16.27,13.97,2.3,14.1,569.45
27-01-2024,CORP_001,Cooking Oil (L),4.13,3.28,0.85,20.6,536.9
27-01-2024,CORP_001,Milk (L),8.36,6.35,2.01,24,484.88
27-01-2024,CORP_001,Spices (kg),0.7,0.53,0.17,24.3,315
27-01-2024,CORP_001,Sugar (kg),1.39,1.09,0.3,21.6,62.55
27-01-2024,UNIV_001,Rice (kg),67.26,53.72,13.54,20.1,2824.92
27-01-2024,UNIV_001,Wheat Flour (kg),39.91,32.08,7.83,19.6,1516.58
27-01-2024,UNIV_001,Lentils (kg),32.53,25.07,7.46,22.9,3090.35
27-01-2024,UNIV_001,Chicken (kg),84.24,66.49,17.75,21.1,18532.8
27-01-2024,UNIV_001,Fish (kg),72.07,57.75,14.32,19.9,12972.6
27-01-2024,UNIV_001,Vegetables (kg),95.4,79.14,16.26,17,3339
27-01-2024,UNIV_001,Cooking Oil (L),23.88,20.52,3.36,14.1,3104.4
27-01-2024,UNIV_001,Milk (L),50.47,38.59,11.88,23.5,2927.26
27-01-2024,UNIV_001,Spices (kg),4.14,3.39,0.75,18.1,1863
27-01-2024,UNIV_001,Sugar (kg),8.26,6.28,1.98,24,371.7
28-01-2024,CORP_001,Rice (kg),11.02,9.13,1.89,17.2,462.84
28-01-2024,CORP_001,Wheat Flour (kg),7.04,5.6,1.44,20.5,267.52
28-01-2024,CORP_001,Lentils (kg),5.74,4.59,1.15,20,545.3
28-01-2024,CORP_001,Chicken (kg),14.41,10.55,3.86,26.8,3170.2
28-01-2024,CORP_001,Fish (kg),12.57,10.17,2.4,19.1,2262.6
28-01-2024,CORP_001,Vegetables (kg),17.06,13.37,3.69,21.6,597.1
28-01-2024,CORP_001,Cooking Oil (L),4.06,3.41,0.65,16,527.8
28-01-2024,CORP_001,Milk (L),8.51,6.32,2.19,25.7,493.58
28-01-2024,CORP_001,Spices (kg),0.69,0.53,0.16,23.2,310.5
28-01-2024,CORP_001,Sugar (kg),1.37,1.05,0.32,23.4,61.65
28-01-2024,UNIV_001,Rice (kg),77.02,61.81,15.21,19.7,3234.84
28-01-2024,UNIV_001,Wheat Flour (kg),49.02,39.09,9.93,20.3,1862.76
28-01-2024,UNIV_001,Lentils (kg),39.92,29.82,10.1,25.3,3792.4
28-01-2024,UNIV_001,Chicken (kg),94.01,79.7,14.31,15.2,20682.2
28-01-2024,UNIV_001,Fish (kg),84.87,72.63,12.24,14.4,15276.6
28-01-2024,UNIV_001,Vegetables (kg),119.82,92.23,27.59,23,4193.7
28-01-2024,UNIV_001,Cooking Oil (L),30.29,22.08,8.21,27.1,3937.7
28-01-2024,UNIV_001,Milk (L),57.29,46.78,10.51,18.3,3322.82
28-01-2024,UNIV_001,Spices (kg),4.79,4.02,0.77,16.1,2155.5
28-01-2024,UNIV_001,Sugar (kg),9.36,7.73,1.63,17.4,421.2
29-01-2024,CORP_001,Rice (kg),78.45,62.63,15.82,20.2,3294.9
29-01-2024,CORP_001,Wheat Flour (kg),47.67,37.97,9.7,20.3,1811.46
29-01-2024,CORP_001,Lentils (kg),40.04,29.83,10.21,25.5,3803.8
29-01-2024,CORP_001,Chicken (kg),99.97,77.55,22.42,22.4,21993.4
29-01-2024,CORP_001,Fish (kg),89.5,70.9,18.6,20.8,16110
29-01-2024,CORP_001,Vegetables (kg),113.94,93.12,20.82,18.3,3987.9
29-01-2024,CORP_001,Cooking Oil (L),30.09,22.95,7.14,23.7,3911.7
29-01-2024,CORP_001,Milk (L),60.66,45.99,14.67,24.2,3518.28
29-01-2024,CORP_001,Spices (kg),4.72,3.81,0.91,19.3,2124
29-01-2024,CORP_001,Sugar (kg),10.1,7.56,2.54,25.1,454.5
29-01-2024,UNIV_001,Rice (kg),102.51,81.9,20.61,20.1,4305.42
29-01-2024,UNIV_001,Wheat Flour (kg),61.38,47.05,14.33,23.3,2332.44
29-01-2024,UNIV_001,Lentils (kg),50.66,38.59,12.07,23.8,4812.7
29-01-2024,UNIV_001,Chicken (kg),127.25,97.83,29.42,23.1,27995
29-01-2024,UNIV_001,Fish (kg),111.75,91.17,20.58,18.4,20115
29-01-2024,UNIV_001,Vegetables (kg),147.72,117.4,30.32,20.5,5170.2
29-01-2024,UNIV_001,Cooking Oil (L),36.91,29.11,7.8,21.1,4798.3
29-01-2024,UNIV_001,Milk (L),74.75,60.97,13.78,18.4,4335.5
29-01-2024,UNIV_001,Spices (kg),6.14,4.93,1.21,19.7,2763
29-01-2024,UNIV_001,Sugar (kg),12.61,9.6,3.01,23.9,567.45
30-01-2024,CORP_001,Rice (kg),78.01,65.8,12.21,15.7,3276.42
30-01-2024,CORP_001,Wheat Flour (kg),50.61,39.65,10.96,21.7,1923.18
30-01-2024,CORP_001,Lentils (kg),40.23,29.91,10.32,25.7,3821.85
30-01-2024,CORP_001,Chicken (kg),100.34,78.74,21.6,21.5,22074.8
30-01-2024,CORP_001,Fish (kg),89.76,69.75,20.01,22.3,16156.8
30-01-2024,CORP_001,Vegetables (kg),115.07,91.35,23.72,20.6,4027.45
30-01-2024,CORP_001,Cooking Oil (L),30.93,23.37,7.56,24.4,4020.9
30-01-2024,CORP_001,Milk (L),59.45,44.97,14.48,24.4,3448.1
30-01-2024,CORP_001,Spices (kg),4.78,4.02,0.76,15.9,2151
30-01-2024,CORP_001,Sugar (kg),9.97,7.87,2.1,21.1,448.65
30-01-2024,UNIV_001,Rice (kg),101.93,84.58,17.35,17,4281.06
30-01-2024,UNIV_001,Wheat Flour (kg),63.3,49.86,13.44,21.2,2405.4
30-01-2024,UNIV_001,Lentils (kg),51.91,40.3,11.61,22.4,4931.45
30-01-2024,UNIV_001,Chicken (kg),127.46,104.65,22.81,17.9,28041.2
30-01-2024,UNIV_001,Fish (kg),118.65,95.94,22.71,19.1,21357
30-01-2024,UNIV_001,Vegetables (kg),155.17,118.13,37.04,23.9,5430.95
30-01-2024,UNIV_001,Cooking Oil (L),38.32,32.48,5.84,15.2,4981.6
30-01-2024,UNIV_001,Milk (L),78.75,63.21,15.54,19.7,4567.5
30-01-2024,UNIV_001,Spices (kg),6.24,5.16,1.08,17.3,2808
30-01-2024,UNIV_001,Sugar (kg),12.52,10.38,2.14,17.1,563.4
31-01-2024,CORP_001,Rice (kg),79.19,63.56,15.63,19.7,3325.98
31-01-2024,CORP_001,Wheat Flour (kg),47.98,37.69,10.29,21.4,1823.24
31-01-2024,CORP_001,Lentils (kg),39.67,30.84,8.83,22.3,3768.65
31-01-2024,CORP_001,Chicken (kg),92.17,75.44,16.73,18.2,20277.4
31-01-2024,CORP_001,Fish (kg),84.21,67.93,16.28,19.3,15157.8
31-01-2024,CORP_001,Vegetables (kg),114.34,91.64,22.7,19.9,4001.9
31-01-2024,CORP_001,Cooking Oil (L),28.35,21.91,6.44,22.7,3685.5
31-01-2024,CORP_001,Milk (L),57.4,47.01,10.39,18.1,3329.2
31-01-2024,CORP_001,Spices (kg),4.85,3.72,1.13,23.3,2182.5
31-01-2024,CORP_001,Sugar (kg),9.91,7.9,2.01,20.3,445.95
31-01-2024,UNIV_001,Rice (kg),94.99,73.33,21.66,22.8,3989.58
31-01-2024,UNIV_001,Wheat Flour (kg),62.06,49.83,12.23,19.7,2358.28
31-01-2024,UNIV_001,Lentils (kg),50.57,40.11,10.46,20.7,4804.15
31-01-2024,UNIV_001,Chicken (kg),122.7,96.63,26.07,21.2,26994
31-01-2024,UNIV_001,Fish (kg),105.2,84.38,20.82,19.8,18936
31-01-2024,UNIV_001,Vegetables (kg),145.52,117.16,28.36,19.5,5093.2
31-01-2024,UNIV_001,Cooking Oil (L),36.68,29.64,7.04,19.2,4768.4
31-01-2024,UNIV_001,Milk (L),71.67,58.19,13.48,18.8,4156.86
31-01-2024,UNIV_001,Spices (kg),5.88,4.77,1.11,18.9,2646
31-01-2024,UNIV_001,Sugar (kg),12.42,9.83,2.59,20.9,558.9
01-02-2024,CORP_001,Rice (kg),85.94,63.83,22.11,25.7,3609.48
01-02-2024,CORP_001,Wheat Flour (kg),51.59,40.12,11.47,22.2,1960.42
01-02-2024,CORP_001,Lentils (kg),41.08,33.91,7.17,17.5,3902.6
01-02-2024,CORP_001,Chicken (kg),104.78,84.99,19.79,18.9,23051.6
01-02-2024,CORP_001,Fish (kg),90.59,76.42,14.17,15.6,16306.2
01-02-2024,CORP_001,Vegetables (kg),119.3,102.05,17.25,14.5,4175.5
01-02-2024,CORP_001,Cooking Oil (L),30.52,24.03,6.49,21.3,3967.6
01-02-2024,CORP_001,Milk (L),61.98,51.29,10.69,17.2,3594.84
01-02-2024,CORP_001,Spices (kg),4.97,4.02,0.95,19.1,2236.5
01-02-2024,CORP_001,Sugar (kg),10.63,8.08,2.55,24,478.35
01-02-2024,UNIV_001,Rice (kg),109.88,88.52,21.36,19.4,4614.96
01-02-2024,UNIV_001,Wheat Flour (kg),69.77,58.2,11.57,16.6,2651.26
01-02-2024,UNIV_001,Lentils (kg),57.58,44.64,12.94,22.5,5470.1
01-02-2024,UNIV_001,Chicken (kg),146.61,111.12,35.49,24.2,32254.2
01-02-2024,UNIV_001,Fish (kg),122.12,97.87,24.25,19.9,21981.6
01-02-2024,UNIV_001,Vegetables (kg),168.16,129,39.16,23.3,5885.6
01-02-2024,UNIV_001,Cooking Oil (L),43.84,34.4,9.44,21.5,5699.2
01-02-2024,UNIV_001,Milk (L),82.9,67.56,15.34,18.5,4808.2
01-02-2024,UNIV_001,Spices (kg),7.17,5.84,1.33,18.5,3226.5
01-02-2024,UNIV_001,Sugar (kg),14.54,11.17,3.37,23.2,654.3
02-02-2024,CORP_001,Rice (kg),88.48,68.92,19.56,22.1,3716.16
02-02-2024,CORP_001,Wheat Flour (kg),54.3,41.06,13.24,24.4,2063.4
02-02-2024,CORP_001,Lentils (kg),41.9,34.34,7.56,18,3980.5
02-02-2024,CORP_001,Chicken (kg),106.04,81.28,24.76,23.3,23328.8
02-02-2024,CORP_001,Fish (kg),99.12,73.24,25.88,26.1,17841.6
02-02-2024,CORP_001,Vegetables (kg),130.77,103.14,27.63,21.1,4576.95
02-02-2024,CORP_001,Cooking Oil (L),33.7,25.64,8.06,23.9,4381
02-02-2024,CORP_001,Milk (L),62.51,51.64,10.87,17.4,3625.58
02-02-2024,CORP_001,Spices (kg),5.56,4.5,1.06,19.1,2502
02-02-2024,CORP_001,Sugar (kg),10.75,8.4,2.35,21.9,483.75
02-02-2024,UNIV_001,Rice (kg),102.63,76.03,26.6,25.9,4310.46
02-02-2024,UNIV_001,Wheat Flour (kg),62.64,48.63,14.01,22.4,2380.32
02-02-2024,UNIV_001,Lentils (kg),47.73,38.66,9.07,19,4534.35
02-02-2024,UNIV_001,Chicken (kg),121.65,100.15,21.5,17.7,26763
02-02-2024,UNIV_001,Fish (kg),115.85,86.25,29.6,25.6,20853
02-02-2024,UNIV_001,Vegetables (kg),152.76,112.36,40.4,26.4,5346.6
02-02-2024,UNIV_001,Cooking Oil (L),37.34,28.14,9.2,24.6,4854.2
02-02-2024,UNIV_001,Milk (L),77.14,60.59,16.55,21.5,4474.12
02-02-2024,UNIV_001,Spices (kg),6.29,5.08,1.21,19.2,2830.5
02-02-2024,UNIV_001,Sugar (kg),12.56,10.31,2.25,17.9,565.2
03-02-2024,CORP_001,Rice (kg),11.63,9.45,2.18,18.7,488.46
03-02-2024,CORP_001,Wheat Flour (kg),7.15,5.42,1.73,24.2,271.7
03-02-2024,CORP_001,Lentils (kg),5.73,4.34,1.39,24.3,544.35
